user_id,book_id,rating
1851,3416,2.0
1599,625,5.0
360,44,5.0
1587,3194,4.0
212,4204,2.0
1985,3757,3.0
875,467,5.0
741,514,4.0
1007,3521,3.0
987,6422,4.0
878,3298,4.0
269,1323,3.0
105,859,5.0
884,3165,5.0
439,2328,4.0
652,319,4.0
779,215,2.0
58,4034,5.0
886,6948,5.0
84,539,5.0
1286,6949,4.0
841,2921,5.0
445,463,5.0
914,1413,4.0
76,4147,4.0
427,2544,3.0
1066,3510,4.0
319,4437,5.0
531,438,4.0
1239,853,5.0
1794,8153,3.0
1702,526,5.0
1294,356,4.0
1450,5063,4.0
113,8227,5.0
256,1195,4.0
1186,4953,5.0
952,8809,3.0
1596,1328,4.0
1079,4488,5.0
200,2,4.0
75,337,4.0
36,4133,4.0
1004,3298,4.0
909,1719,4.0
1335,2915,3.0
1976,1970,5.0
1724,2212,5.0
1439,182,3.0
1110,7199,3.0
926,4505,5.0
818,448,3.0
1727,6937,3.0
1276,8564,3.0
195,182,5.0
618,4283,4.0
654,9539,4.0
11,847,4.0
1263,4396,3.0
152,44,2.0
1660,3739,5.0
1031,451,2.0
1537,4705,3.0
1193,211,5.0
871,2064,3.0
759,3177,3.0
24,789,4.0
1710,8656,4.0
14,7317,4.0
402,4980,3.0
407,4153,3.0
994,6650,4.0
1942,1326,4.0
494,637,3.0
1090,4748,3.0
1056,337,4.0
1876,1522,3.0
117,2141,5.0
325,4206,3.0
1153,3193,4.0
1386,3827,4.0
1483,1959,5.0
876,1595,4.0
1731,15,4.0
442,5405,3.0
223,146,5.0
1248,458,4.0
512,1891,4.0
273,1735,1.0
750,2737,5.0
1139,4339,5.0
1541,9040,4.0
656,531,4.0
980,8174,5.0
1819,653,5.0
829,2921,3.0
662,3007,4.0
422,2300,4.0
1106,3371,4.0
1212,5567,3.0
251,311,2.0
1482,4875,5.0
1662,5145,3.0
1367,9610,3.0
376,3941,5.0
1457,8450,3.0
1458,694,5.0
1474,1878,5.0
572,66,4.0
1516,364,5.0
664,2,5.0
543,8320,4.0
1037,3602,3.0
73,1573,3.0
603,720,4.0
1688,334,3.0
468,50,3.0
425,3961,4.0
1626,3805,5.0
1761,8822,4.0
79,401,3.0
1671,718,4.0
1055,233,4.0
581,422,4.0
1543,568,5.0
1442,3541,5.0
340,4674,3.0
1167,6498,5.0
622,401,4.0
1680,7732,3.0
1674,1186,3.0
1397,4599,5.0
1930,684,3.0
1433,770,3.0
503,232,5.0
1266,3899,4.0
1546,4591,3.0
58,3418,4.0
1458,524,5.0
1567,545,5.0
253,9817,2.0
1878,2774,5.0
1589,4860,3.0
299,2308,3.0
214,252,3.0
266,4036,4.0
1089,584,4.0
414,6133,3.0
1289,2279,3.0
154,235,3.0
224,3919,4.0
12,197,3.0
511,964,2.0
674,4976,5.0
1329,1074,1.0
1401,4784,5.0
330,587,3.0
931,3571,4.0
1590,7711,5.0
1982,4389,4.0
777,376,3.0
1922,3554,4.0
41,2988,4.0
697,2578,4.0
921,1370,3.0
1913,467,5.0
328,1213,2.0
946,8811,5.0
1282,4419,2.0
1015,383,3.0
209,170,3.0
1023,2263,5.0
1421,1329,4.0
977,147,4.0
1077,854,3.0
394,389,2.0
604,4906,4.0
111,3739,4.0
363,61,5.0
479,389,5.0
321,4013,3.0
351,1321,5.0
568,432,4.0
1353,4795,4.0
1360,3036,4.0
117,531,4.0
1018,1110,4.0
886,2461,4.0
1413,451,4.0
1397,657,5.0
584,9775,4.0
955,899,5.0
98,3167,5.0
1209,1722,4.0
1595,5373,5.0
1691,2511,5.0
486,426,4.0
1222,468,3.0
1610,1668,4.0
219,288,3.0
168,5336,4.0
1138,1315,3.0
545,512,4.0
130,29,4.0
599,3298,5.0
162,1507,4.0
296,1525,5.0
1418,9417,4.0
610,3565,2.0
1973,4196,3.0
1960,5862,5.0
1113,3031,5.0
724,6832,4.0
1379,4337,3.0
1386,300,5.0
871,543,4.0
490,1098,2.0
1173,167,5.0
1249,9812,4.0
12,64,2.0
838,609,3.0
142,501,3.0
1672,3364,4.0
230,2897,5.0
80,1778,3.0
1808,602,4.0
673,9009,5.0
1073,164,3.0
1435,2917,5.0
1715,4934,3.0
1265,7690,5.0
1241,7128,1.0
98,3162,5.0
1209,8568,4.0
1577,5004,5.0
1497,6295,4.0
695,531,5.0
360,3634,5.0
1617,1418,4.0
1849,9611,3.0
1121,9099,3.0
12,300,3.0
1327,591,3.0
339,2028,5.0
726,4206,3.0
1515,1322,4.0
899,299,5.0
850,8551,5.0
1008,20,4.0
1313,120,4.0
439,4147,3.0
129,8400,4.0
1631,35,3.0
497,34,4.0
805,455,5.0
1241,1332,4.0
938,1262,4.0
1199,288,5.0
1621,6969,4.0
978,738,3.0
132,39,5.0
1242,319,5.0
1746,195,5.0
403,1369,5.0
548,1335,2.0
1567,30,4.0
96,1799,3.0
778,3389,4.0
589,357,2.0
903,352,4.0
1199,1885,4.0
738,3361,3.0
1331,701,2.0
1112,8810,5.0
760,9,5.0
1884,1878,3.0
864,607,5.0
1174,4173,5.0
1020,9667,1.0
317,2788,5.0
1877,9875,4.0
219,357,3.0
1972,9222,3.0
880,821,3.0
861,5894,4.0
1296,5849,3.0
1249,157,4.0
1515,2392,3.0
82,1424,4.0
1078,9131,4.0
790,317,3.0
1992,3022,4.0
598,161,3.0
1366,2781,4.0
257,35,3.0
455,2718,4.0
901,9280,5.0
833,3370,5.0
1035,859,5.0
1463,8227,3.0
471,1763,3.0
690,2642,1.0
602,176,4.0
689,44,3.0
995,7666,5.0
303,599,2.0
1060,6843,4.0
1731,1160,5.0
1528,8059,5.0
1291,3529,3.0
419,4822,4.0
1537,5363,3.0
590,902,4.0
948,7550,3.0
1581,7043,3.0
894,27,3.0
585,546,3.0
1938,6511,2.0
655,337,5.0
1652,1672,4.0
487,5481,5.0
816,7812,3.0
35,1511,3.0
1452,6230,5.0
437,9177,5.0
712,5483,5.0
1193,335,5.0
1115,3332,4.0
1195,5753,2.0
1215,2508,5.0
1746,1741,4.0
1667,3114,4.0
887,584,4.0
623,4196,4.0
889,1729,3.0
1775,233,5.0
124,3,4.0
1165,69,3.0
793,4458,5.0
316,7104,5.0
171,107,3.0
1099,1404,5.0
1170,1186,3.0
1122,469,4.0
1043,229,3.0
641,241,4.0
851,2849,4.0
1661,9335,4.0
1617,598,5.0
246,3935,5.0
1239,1143,5.0
455,1084,5.0
36,7100,5.0
176,2729,4.0
618,9187,4.0
1904,903,5.0
74,2901,5.0
1833,8230,4.0
982,5775,4.0
903,5586,3.0
1391,905,3.0
1826,5336,5.0
1732,4339,5.0
1335,1362,2.0
167,624,3.0
1830,522,4.0
204,7320,3.0
1020,7550,3.0
731,2908,4.0
367,385,4.0
1399,7098,4.0
20,1743,4.0
276,5300,2.0
1612,3556,5.0
1558,1706,3.0
620,37,3.0
430,3418,4.0
1568,4947,5.0
1319,4505,3.0
179,1667,3.0
770,1328,5.0
1227,390,5.0
1540,593,4.0
116,1995,4.0
1361,3718,5.0
1301,7398,5.0
1742,3794,3.0
1622,854,4.0
788,3521,4.0
1235,1330,4.0
579,790,3.0
1107,1111,5.0
1127,430,3.0
851,2936,4.0
1637,2753,4.0
868,5822,4.0
498,8315,4.0
1172,81,4.0
1402,4629,2.0
83,120,2.0
151,1157,5.0
1895,213,5.0
358,2384,3.0
1426,325,3.0
399,3395,4.0
58,766,5.0
757,2902,4.0
486,1345,4.0
939,6537,4.0
448,9881,4.0
1232,3741,5.0
25,812,3.0
610,3289,4.0
53,3033,4.0
1463,3096,4.0
1993,615,4.0
181,3772,3.0
1181,1424,1.0
1555,3416,3.0
1097,26,5.0
681,3583,2.0
234,2145,4.0
472,6566,2.0
1240,5571,2.0
683,1121,3.0
1005,467,5.0
629,438,5.0
984,1272,3.0
557,180,3.0
1257,3535,4.0
1131,601,4.0
840,4432,5.0
816,7043,4.0
848,4916,4.0
1462,3958,4.0
1045,2540,4.0
1455,9489,3.0
1291,4111,5.0
1087,44,5.0
797,237,3.0
1479,9065,4.0
1465,2029,5.0
687,6708,5.0
1166,644,5.0
535,4775,4.0
1201,1327,4.0
1352,8009,5.0
225,2140,3.0
1732,337,5.0
572,198,5.0
155,15,5.0
1626,3055,4.0
434,1951,5.0
529,266,4.0
1747,7611,4.0
683,7830,4.0
220,7830,4.0
773,318,4.0
878,2674,4.0
1460,1401,2.0
1363,208,5.0
678,1601,5.0
500,1200,5.0
1950,6157,5.0
1478,6907,3.0
970,598,4.0
1747,394,4.0
242,4568,5.0
95,675,3.0
1828,232,4.0
666,10,5.0
976,1800,3.0
50,1232,4.0
1039,5795,3.0
1200,14,5.0
1499,3298,5.0
286,6076,4.0
759,662,3.0
1739,9394,5.0
1174,5474,3.0
256,5260,3.0
1208,2891,5.0
1453,6213,2.0
639,126,4.0
1531,7763,5.0
37,2667,3.0
352,132,4.0
1411,361,5.0
1656,589,5.0
980,3571,5.0
999,3695,4.0
1386,2489,4.0
1698,1329,5.0
1521,8228,4.0
502,1347,4.0
685,2027,5.0
1514,4362,4.0
1930,266,4.0
1224,7854,5.0
973,1453,4.0
172,2995,5.0
1835,2787,5.0
564,18,5.0
819,41,5.0
1138,2277,2.0
1806,2617,4.0
1139,353,5.0
798,3298,4.0
217,388,5.0
423,709,4.0
1535,7503,3.0
922,9514,5.0
392,2181,4.0
241,4147,4.0
1721,334,4.0
283,3076,3.0
712,1815,5.0
269,514,3.0
1473,4762,3.0
974,1086,4.0
952,674,5.0
1534,333,5.0
1722,2955,5.0
228,259,4.0
118,9407,4.0
1433,3360,4.0
684,7015,3.0
23,698,3.0
1229,609,3.0
1628,4147,5.0
445,1765,3.0
582,6732,4.0
1905,4120,3.0
814,198,4.0
1119,35,5.0
1205,2121,4.0
684,7050,3.0
812,8349,3.0
1401,3689,5.0
1229,531,3.0
1199,5507,5.0
1289,997,5.0
467,629,3.0
346,2437,4.0
358,2975,5.0
1166,5870,5.0
507,202,5.0
39,4008,3.0
191,2458,4.0
84,2902,2.0
981,4513,3.0
949,77,4.0
369,255,4.0
1694,9251,5.0
1446,78,3.0
604,451,4.0
442,160,4.0
239,118,4.0
521,5801,3.0
211,276,3.0
922,5004,5.0
1799,336,5.0
1343,5901,4.0
1418,5149,3.0
1571,233,3.0
1260,6537,4.0
261,3385,3.0
1896,4198,3.0
1736,4564,5.0
710,592,3.0
1802,9742,2.0
1285,7575,4.0
593,3389,4.0
972,7164,4.0
50,4580,4.0
1745,336,5.0
724,121,3.0
38,1060,4.0
516,1827,4.0
179,3033,4.0
31,374,5.0
537,5907,5.0
981,9521,2.0
1530,6682,5.0
567,6045,4.0
843,8400,3.0
397,10,5.0
1165,6986,4.0
1163,2724,5.0
378,9329,3.0
289,4270,4.0
1214,6800,5.0
1394,2358,5.0
950,2487,5.0
532,465,5.0
819,396,4.0
288,624,5.0
878,1835,4.0
1444,9462,4.0
761,778,4.0
1546,5634,4.0
1297,9029,3.0
1921,157,4.0
1541,3957,3.0
1026,455,5.0
279,3702,4.0
1426,5064,3.0
1558,7978,5.0
1466,4631,2.0
890,1449,5.0
1646,784,5.0
1914,321,4.0
1057,306,5.0
640,3068,3.0
315,5149,5.0
1902,8263,4.0
371,3,3.0
1823,1788,4.0
1844,643,5.0
19,779,3.0
272,2578,5.0
857,1668,3.0
1909,6731,2.0
1596,9674,4.0
1098,6871,3.0
685,5394,5.0
600,120,4.0
1737,2380,4.0
432,7812,4.0
1630,1220,5.0
431,3961,5.0
1682,1060,5.0
1978,2249,3.0
334,2642,4.0
1993,558,2.0
1615,2297,5.0
360,3320,5.0
1659,684,4.0
92,2153,3.0
881,2156,3.0
1892,7996,5.0
639,3435,3.0
785,5766,3.0
1213,1413,5.0
684,7580,4.0
1396,8715,4.0
711,4613,5.0
1327,8659,5.0
1181,2432,2.0
1451,4965,5.0
234,2169,3.0
927,1700,1.0
138,4064,3.0
807,1335,4.0
494,1016,3.0
1852,903,5.0
1393,9871,4.0
1182,7942,5.0
521,621,3.0
1109,3434,5.0
213,903,5.0
1864,357,4.0
543,903,5.0
437,3058,5.0
860,1503,5.0
848,2788,3.0
153,606,4.0
1979,903,5.0
468,255,3.0
1372,1017,3.0
1609,8362,4.0
1564,47,2.0
1380,7450,5.0
1443,5076,5.0
977,6801,5.0
884,7943,5.0
1471,6151,4.0
912,28,5.0
197,5020,4.0
1667,1425,2.0
193,3214,4.0
375,274,4.0
1375,8731,5.0
492,6583,3.0
800,119,5.0
615,3369,3.0
1431,2392,3.0
1013,7686,4.0
769,4198,5.0
969,10,4.0
1726,9848,4.0
797,1440,5.0
1122,7949,4.0
1183,3751,2.0
1861,8463,3.0
699,5964,4.0
1688,1888,3.0
1308,4875,2.0
650,4493,4.0
95,2389,3.0
787,1413,4.0
1060,4819,3.0
82,3036,4.0
1688,4149,3.0
1238,114,4.0
1850,607,4.0
906,6502,5.0
1479,8472,4.0
1826,7163,3.0
961,1054,4.0
1939,45,5.0
953,4843,5.0
260,3437,5.0
1317,4813,4.0
838,374,4.0
1446,7199,2.0
431,5313,5.0
885,1652,3.0
1384,8579,3.0
585,601,3.0
238,3773,3.0
373,9785,4.0
50,1407,3.0
1695,6472,3.0
1892,1226,5.0
22,27,3.0
550,6034,5.0
229,411,3.0
1750,1879,4.0
1213,1529,3.0
791,533,3.0
1715,903,5.0
1936,650,4.0
1932,2735,4.0
307,4371,4.0
1129,3980,5.0
742,40,4.0
1541,6267,5.0
1215,6701,5.0
1379,4510,5.0
1455,4425,4.0
693,7351,4.0
316,6852,4.0
23,1636,4.0
1825,791,5.0
358,725,5.0
1885,3033,4.0
770,1329,5.0
1914,3813,5.0
1209,85,3.0
1329,684,3.0
169,2877,2.0
1604,6052,3.0
1141,299,5.0
1872,8623,3.0
1242,198,3.0
1065,4627,5.0
389,1447,3.0
45,244,5.0
1099,2514,5.0
961,356,5.0
624,198,5.0
551,5881,5.0
1242,587,4.0
1404,467,5.0
1621,2439,3.0
1107,4594,4.0
1746,1227,4.0
983,2245,4.0
38,1425,2.0
846,6593,4.0
1605,2505,4.0
429,610,2.0
1516,15,5.0
639,4022,5.0
1131,3957,4.0
1073,330,5.0
333,209,5.0
1046,9889,5.0
1331,2485,5.0
413,1680,5.0
470,4204,3.0
424,213,2.0
1342,71,5.0
1339,2012,5.0
1790,8952,5.0
32,392,3.0
1388,7204,5.0
1428,6734,3.0
1024,9705,5.0
1814,701,4.0
372,34,3.0
1694,4869,5.0
68,269,5.0
1041,8985,5.0
1843,803,5.0
1873,4198,4.0
1878,386,5.0
1830,8205,4.0
1920,8433,5.0
1076,236,5.0
736,83,4.0
263,7408,5.0
1897,3864,5.0
1729,299,5.0
526,4852,5.0
348,4268,2.0
1099,2365,5.0
881,6821,4.0
59,591,4.0
697,9322,5.0
639,2901,3.0
247,423,5.0
949,4147,4.0
825,3114,3.0
1721,8937,4.0
1196,803,4.0
1184,1794,2.0
730,5513,5.0
427,3068,4.0
1660,1149,4.0
717,1090,5.0
206,2254,4.0
892,693,5.0
21,1322,1.0
1341,6311,5.0
706,4290,5.0
1364,44,4.0
417,8738,3.0
1023,2366,5.0
387,311,1.0
1201,336,3.0
824,9099,4.0
278,19,4.0
1195,1312,5.0
1773,1226,5.0
300,9074,4.0
206,3505,4.0
1860,8725,2.0
1999,2357,3.0
635,233,4.0
1647,3033,1.0
1460,1865,3.0
410,269,5.0
442,157,4.0
319,1622,5.0
1052,1328,5.0
1320,5977,4.0
1528,9017,4.0
1386,2737,3.0
382,4831,5.0
610,1453,5.0
400,4527,3.0
611,3005,4.0
1136,266,4.0
1510,7888,4.0
700,3033,3.0
1216,65,4.0
51,27,3.0
1084,2702,5.0
1469,5766,4.0
1802,5508,4.0
1711,1019,4.0
353,2778,2.0
1636,106,4.0
394,7039,5.0
561,8850,3.0
544,5667,3.0
1847,4163,4.0
1170,1084,5.0
1912,202,5.0
1954,988,4.0
1603,1448,3.0
887,6515,4.0
477,4440,4.0
1534,7015,5.0
1687,894,1.0
1917,4457,3.0
388,160,5.0
1608,5094,5.0
683,5128,4.0
1113,701,3.0
1518,7172,5.0
1949,2075,4.0
911,5309,4.0
1143,9829,4.0
414,6150,4.0
376,3942,5.0
1413,202,4.0
1869,3036,4.0
1966,3620,3.0
1124,9507,4.0
1396,8158,5.0
1127,7959,4.0
1810,4630,4.0
1499,1549,5.0
1525,6948,4.0
541,1815,4.0
1632,1607,3.0
1240,7801,3.0
274,328,5.0
1892,2371,4.0
1970,7496,5.0
188,9740,5.0
1870,9856,4.0
1821,709,3.0
775,6945,4.0
663,2611,4.0
1329,2193,1.0
1724,7424,3.0
547,258,5.0
250,1996,5.0
306,277,3.0
818,602,3.0
1274,217,2.0
1693,683,3.0
764,460,5.0
1568,3033,5.0
1216,1030,5.0
307,1769,4.0
47,2284,5.0
235,1023,5.0
872,6256,3.0
424,5188,3.0
528,2242,4.0
1886,4112,5.0
834,4875,4.0
1128,3852,4.0
1218,720,3.0
1955,3437,4.0
1885,8758,5.0
1018,325,2.0
264,157,3.0
954,336,4.0
14,959,5.0
305,363,5.0
1879,330,5.0
1136,642,4.0
1080,1424,5.0
277,1327,3.0
992,3281,3.0
1397,2159,4.0
1159,1890,4.0
438,3005,2.0
1474,7460,5.0
1104,3210,4.0
541,4529,5.0
478,47,3.0
1861,903,5.0
1876,405,5.0
1092,3407,3.0
475,2901,4.0
1394,5655,4.0
3,1691,3.0
1085,8241,3.0
115,834,4.0
295,2461,5.0
1589,8910,3.0
1795,4339,4.0
1854,7167,4.0
1352,993,5.0
1212,9341,4.0
1805,8076,1.0
1730,4147,5.0
309,393,3.0
415,4257,5.0
488,353,4.0
1318,3002,4.0
1165,1245,4.0
136,2352,5.0
1442,3565,3.0
1487,3457,3.0
105,276,2.0
984,81,3.0
844,354,5.0
731,300,5.0
1138,7583,2.0
1545,2250,2.0
1730,3276,4.0
1219,4428,3.0
1269,392,4.0
1180,430,5.0
60,19,4.0
188,9629,5.0
890,594,5.0
744,7575,4.0
1522,4572,3.0
1040,756,5.0
488,209,4.0
575,3225,5.0
1022,7968,5.0
122,97,4.0
697,1499,3.0
1801,7144,2.0
59,1687,4.0
520,1668,5.0
1823,1085,4.0
1379,430,4.0
1303,299,5.0
190,35,5.0
971,2881,4.0
1987,6700,4.0
1232,3234,5.0
1699,7139,4.0
468,6508,3.0
704,2341,5.0
821,4738,5.0
270,2541,5.0
257,8275,5.0
1705,1618,5.0
987,2456,4.0
192,4147,3.0
678,742,4.0
1687,3240,4.0
589,508,4.0
1742,1329,4.0
1570,7325,4.0
1508,997,5.0
307,8586,4.0
1404,321,5.0
1903,9868,5.0
1327,8630,3.0
189,1367,3.0
279,509,4.0
1437,383,4.0
334,1768,5.0
1336,4483,5.0
146,2972,3.0
485,209,3.0
251,299,5.0
1814,673,2.0
60,5458,4.0
1894,266,4.0
244,468,4.0
1176,6295,5.0
128,1867,4.0
895,4164,5.0
1424,1154,4.0
1975,4887,2.0
1386,2786,4.0
1125,511,5.0
617,3385,5.0
718,1579,4.0
1066,5344,3.0
959,7830,4.0
1797,7971,3.0
958,203,4.0
345,4191,5.0
295,4757,4.0
1159,726,5.0
1883,7351,4.0
383,6167,5.0
583,1701,4.0
824,3958,3.0
112,194,3.0
1081,6797,5.0
1743,642,5.0
300,3043,4.0
1347,8294,4.0
1864,233,5.0
864,524,5.0
1221,2670,3.0
1475,8642,3.0
1621,2541,3.0
1791,209,4.0
438,3165,3.0
1889,5448,4.0
1897,2001,5.0
603,2681,4.0
1952,465,3.0
1962,2485,4.0
282,3113,4.0
1858,2497,4.0
1953,8807,3.0
1976,1972,5.0
1809,6841,5.0
396,5086,3.0
1107,1134,5.0
1974,9004,2.0
955,451,4.0
1655,5209,5.0
457,1155,5.0
294,1728,4.0
363,1883,3.0
381,3135,4.0
1538,394,3.0
883,2639,4.0
363,3806,5.0
520,385,3.0
853,232,5.0
1661,3728,2.0
514,208,5.0
176,239,4.0
1156,3402,4.0
165,958,4.0
816,1652,5.0
1826,9084,2.0
61,1437,2.0
720,7809,3.0
1111,5004,5.0
415,5245,4.0
1427,8338,4.0
116,466,4.0
201,586,4.0
79,864,3.0
334,4591,4.0
1836,69,4.0
340,4010,4.0
1487,5043,3.0
236,16,4.0
165,1383,4.0
1847,861,5.0
1337,6012,4.0
60,61,5.0
98,778,3.0
889,81,5.0
575,274,5.0
140,602,3.0
1062,1879,4.0
462,1979,5.0
838,348,3.0
1508,3338,2.0
1886,3332,3.0
505,294,4.0
678,2406,5.0
1709,9812,4.0
1018,3298,5.0
728,9008,3.0
1304,241,4.0
1407,300,3.0
635,4819,4.0
1707,9239,3.0
1219,7601,4.0
1176,9351,4.0
251,1293,2.0
1930,389,5.0
1655,4559,4.0
7,9740,4.0
464,720,2.0
397,5102,5.0
1713,251,5.0
893,4167,5.0
1437,401,3.0
1699,405,4.0
459,3966,5.0
287,3519,4.0
1487,10,4.0
1855,270,2.0
419,337,5.0
1475,8687,4.0
1406,881,5.0
1696,1871,3.0
382,6889,5.0
226,1121,3.0
243,2737,3.0
579,188,3.0
268,586,3.0
1066,4633,4.0
459,2970,4.0
1813,77,3.0
1649,1499,4.0
1449,5825,4.0
1011,1357,4.0
1198,70,4.0
1948,356,5.0
1654,96,4.0
1014,1774,5.0
1890,1873,5.0
402,5517,5.0
15,336,2.0
1812,44,5.0
1673,390,3.0
203,1960,5.0
512,1864,5.0
53,362,3.0
225,413,3.0
971,335,5.0
862,1674,4.0
917,3604,1.0
914,333,5.0
530,7273,5.0
754,3968,5.0
1950,332,3.0
1372,203,4.0
1353,2301,4.0
647,9225,5.0
1882,1332,5.0
730,5197,2.0
1500,3562,3.0
58,186,3.0
314,1424,5.0
1148,6936,4.0
1543,5654,5.0
1025,1883,5.0
814,3043,4.0
1425,7816,5.0
1401,84,1.0
1206,6252,4.0
319,4459,5.0
720,654,4.0
1221,4887,2.0
382,4297,5.0
1773,8490,2.0
441,998,4.0
210,5186,3.0
1800,2471,2.0
1920,8718,4.0
253,5104,3.0
101,299,5.0
1819,1828,4.0
12,19,3.0
658,4147,5.0
143,2486,3.0
381,3133,4.0
1113,29,5.0
1349,4250,5.0
1845,8839,5.0
121,279,2.0
1906,22,5.0
1887,6086,5.0
174,3437,4.0
889,789,3.0
672,4,5.0
259,3946,3.0
539,2721,5.0
1181,5841,3.0
604,5336,3.0
1488,4815,4.0
68,96,5.0
350,389,5.0
1257,8362,4.0
1598,1200,5.0
790,3694,2.0
1825,4812,4.0
837,403,5.0
1514,3601,3.0
1566,1491,3.0
1743,1073,5.0
1050,2887,3.0
1014,2539,5.0
1837,9241,3.0
286,6364,5.0
1404,2044,5.0
1471,500,5.0
88,641,5.0
885,930,5.0
1048,615,5.0
575,3330,4.0
1463,9559,4.0
1183,1958,5.0
1187,1,5.0
6,168,3.0
91,535,4.0
367,141,2.0
1932,7524,4.0
69,358,4.0
1714,215,3.0
791,731,5.0
1790,5399,5.0
1453,3068,4.0
1546,357,5.0
846,65,4.0
1474,3142,5.0
1269,1181,4.0
455,8494,5.0
1418,1360,3.0
325,584,5.0
73,209,4.0
280,3185,4.0
207,4166,2.0
1312,1613,4.0
735,5517,4.0
615,2620,4.0
1812,946,3.0
250,1321,2.0
1555,3033,4.0
222,363,5.0
22,87,4.0
857,3165,2.0
75,40,4.0
1048,777,5.0
841,2793,5.0
580,1601,4.0
572,2952,5.0
1599,292,3.0
1907,2558,5.0
705,5580,4.0
1448,7572,2.0
791,357,3.0
1514,602,3.0
1670,9666,2.0
786,3471,4.0
246,2735,3.0
37,1998,4.0
633,403,4.0
1921,1820,4.0
558,4976,4.0
1706,80,5.0
87,3529,4.0
1762,654,4.0
1465,5973,5.0
1742,1434,3.0
1766,3058,3.0
794,6301,3.0
275,1109,3.0
1985,4709,3.0
965,110,5.0
1014,3114,5.0
695,718,5.0
1828,3728,4.0
1622,1597,2.0
920,9760,3.0
38,2328,3.0
1015,684,5.0
1331,120,4.0
1918,2151,2.0
1626,266,5.0
11,3418,4.0
681,9394,3.0
834,3957,3.0
1232,3813,5.0
1769,4886,5.0
1852,300,4.0
997,7666,4.0
1074,1134,1.0
1915,997,3.0
493,6835,3.0
1261,16,5.0
1835,3498,4.0
75,241,4.0
1902,236,5.0
135,3029,5.0
1791,27,4.0
311,20,3.0
771,1028,2.0
879,657,4.0
308,7049,3.0
1179,3447,4.0
235,335,5.0
527,2366,3.0
1007,1069,2.0
753,4584,4.0
1463,9927,3.0
1064,1656,5.0
99,6682,3.0
113,3329,5.0
1426,8970,2.0
1923,5559,3.0
808,625,5.0
789,4147,5.0
280,1264,5.0
518,198,3.0
255,2740,4.0
692,2480,3.0
1729,2584,5.0
1931,8580,3.0
1435,241,4.0
1199,603,3.0
1700,463,4.0
542,5214,1.0
619,8176,4.0
1951,5467,4.0
166,2383,4.0
365,633,3.0
193,443,5.0
1531,3043,4.0
966,2615,2.0
694,903,5.0
371,2,4.0
1073,4016,4.0
801,2233,2.0
1013,7595,4.0
431,4976,5.0
155,2662,3.0
794,1198,3.0
1813,4441,3.0
833,2399,5.0
1371,1415,4.0
1723,8592,3.0
201,3418,5.0
1579,85,3.0
1420,5562,4.0
1021,605,4.0
525,7153,3.0
1812,2711,4.0
1708,6002,3.0
393,3426,5.0
4,58,4.0
1411,4974,4.0
700,335,5.0
686,110,5.0
1950,2953,5.0
633,1266,4.0
1554,5918,5.0
55,624,3.0
180,467,3.0
1034,1062,4.0
737,222,2.0
1394,539,5.0
1405,2927,4.0
1958,2465,4.0
1660,191,5.0
1868,465,5.0
514,333,4.0
1680,3965,4.0
294,3856,2.0
1659,4290,5.0
170,796,4.0
1469,7043,4.0
186,465,3.0
132,2397,3.0
292,1424,2.0
232,266,5.0
123,2204,4.0
1818,7043,5.0
1615,803,5.0
1057,6165,5.0
1267,942,3.0
851,1583,5.0
1690,3036,4.0
99,5865,3.0
1971,466,4.0
116,4147,4.0
1130,8004,4.0
875,34,4.0
1235,4147,5.0
1987,2713,4.0
296,2279,4.0
1372,3058,4.0
507,468,5.0
1665,5466,4.0
223,153,5.0
1092,5768,4.0
625,2277,4.0
1130,1431,5.0
1571,587,3.0
411,5261,3.0
734,70,4.0
1209,9039,4.0
1359,4771,3.0
814,1459,5.0
39,1079,4.0
750,37,5.0
823,7162,4.0
748,4432,5.0
154,61,3.0
935,241,3.0
618,5091,3.0
1014,783,5.0
1054,354,5.0
672,4105,5.0
143,3429,4.0
328,266,3.0
1213,3471,4.0
1880,4112,5.0
960,125,5.0
530,119,3.0
1779,522,5.0
1004,2886,5.0
1274,337,5.0
1795,3970,3.0
1630,1041,5.0
172,1614,4.0
1617,1954,5.0
152,71,5.0
497,363,4.0
519,2681,4.0
1903,9766,4.0
1785,333,4.0
1915,1396,1.0
439,594,4.0
1138,196,4.0
1624,7660,4.0
732,6764,5.0
414,888,4.0
706,5581,3.0
1778,77,5.0
1615,2148,4.0
1105,6325,3.0
696,778,4.0
8,211,5.0
1421,9451,5.0
845,2249,4.0
734,5494,5.0
583,1358,5.0
1998,5478,4.0
870,368,3.0
1010,6231,5.0
97,3161,4.0
904,72,4.0
1728,7412,3.0
1021,317,5.0
199,8850,5.0
177,1511,4.0
878,3473,4.0
1969,9634,3.0
1768,516,4.0
1971,8482,3.0
426,2,2.0
1687,19,4.0
18,479,5.0
837,1017,5.0
837,3505,4.0
363,1084,5.0
799,8641,4.0
1131,6764,4.0
401,208,4.0
405,4510,2.0
770,5336,1.0
447,2798,4.0
27,2787,3.0
1061,1220,3.0
1140,5902,5.0
1418,8228,3.0
504,2275,3.0
309,289,3.0
1615,5856,5.0
1298,7855,5.0
413,1195,2.0
1591,1529,3.0
113,1103,3.0
1781,420,4.0
705,37,5.0
426,761,3.0
1226,4869,5.0
1130,4898,3.0
916,2329,5.0
1963,683,5.0
